Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
DRI25,19.641533374557724,Low Fat,0.034019826405517664,Soft Drinks,56.98740918456795,OUT017,2006.9335218501872,Medium,Tier 2,Supermarket Type1,1492.0578
FDK51,19.949001745030575,Low Fat,0.008821447780066816,Dairy,265.90427924673213,OUT010,1997.9855632571919,Medium,Tier 3,Grocery Store,264.9884
FDY38,13.637940420305318,Regular,0.11903556637445496,Dairy,231.14063455479038,OUT013,1986.8992683520712,High,Tier 3,Supermarket Type1,2330.3
FDE40,12.844942895110648,Regular,0.17369448217342023,Dairy,60.655721618921625,OUT019,1984.9312279697976,Small,Tier 1,Grocery Store,123.8388
FDK24,9.162274967684775,Low Fat,0.10096517859239028,Baking Goods,47.69093164497002,OUT035,2004.0083442782648,Small,Tier 2,Supermarket Type1,950.7624
FDL33,7.165388928632839,Low Fat,0.16824570338859174,Snack Foods,197.58363728443283,OUT010,1998.1479630729052,Medium,Tier 3,Grocery Store,195.7452
FDJ50,8.662240453278592,Low Fat,0.021366384278827363,Canned,50.990521733845334,OUT049,1998.9947663338044,Medium,Tier 1,Supermarket Type1,736.3748
FDV40,17.390456351887558,Low Fat,0.014935483264969643,Frozen Foods,74.59745302066996,OUT046,1997.0157440283895,Small,Tier 1,Supermarket Type1,960.7494
FDJ08,11.123083614987673,Low Fat,0.11100640472531154,Fruits and Vegetables,191.6619056274221,OUT017,2006.9891040669245,Medium,Tier 2,Supermarket Type1,3057.3536
FDG12,12.84610585780115,Regular,0.0539827298363984,Baking Goods,121.54886756335102,OUT019,1985.1716731227807,Small,Tier 1,Grocery Store,120.5098
FDV01,12.900171563776428,Regular,0.14830477680997564,Canned,155.36060495280117,OUT019,1985.0058857667843,Small,Tier 1,Grocery Store,155.1314
FDD29,12.871840431685936,Low Fat,0.018434606251994393,Frozen Foods,254.98947028054485,OUT027,1984.9516639175172,Medium,Tier 3,Supermarket Type3,4819.7262
NCW06,16.250348111048424,Low Fat,0.05369105061352819,Household,191.75952081526097,OUT035,2004.109677767276,Small,Tier 2,Supermarket Type1,3271.0754
NCW17,12.868593079018979,Low Fat,0.019627730636696455,Health and Hygiene,130.1723096808294,OUT027,1985.053084486586,Medium,Tier 3,Supermarket Type3,3340.9844
FDZ12,9.202929684185554,Low Fat,0.10324544590819741,Baking Goods,144.52777961517813,OUT018,2008.9958377956416,Medium,Tier 3,Supermarket Type2,2576.646
NCY06,15.309215245982696,Low Fat,0.06148225136992468,Household,131.06367010849382,OUT018,2009.1238550212206,Medium,Tier 3,Supermarket Type2,2348.9424
DRJ13,12.647977397910228,Low Fat,0.06245024053532791,Soft Drinks,161.89306057618634,OUT013,1987.0983886777562,High,Tier 3,Supermarket Type1,2406.867
FDR27,15.106335417779093,Regular,0.09577795226797112,Meat,134.36954234117582,OUT049,1999.0672048175925,Medium,Tier 1,Supermarket Type1,2119.9072
FDG45,8.090596111771081,Low Fat,0.12798889668169808,Fruits and Vegetables,210.90183030506088,OUT045,2002.0090635909148,Medium,Tier 2,Supermarket Type1,5309.755
FDS13,6.482487913416308,Low Fat,0.12453552569807003,Canned,266.3710405141769,OUT013,1986.9371371736697,High,Tier 3,Supermarket Type1,5299.768
FDU15,13.66058826679097,Regular,0.04443168472950127,Meat,38.392533143422256,OUT010,1998.037508197335,Medium,Tier 3,Grocery Store,71.9064
FDD29,12.155648204836295,Low Fat,0.018033330637548486,Frozen Foods,252.2441523769732,OUT046,1997.0375356044362,Small,Tier 1,Supermarket Type1,2283.0282
FDP03,5.1380451535421745,Regular,0.06061401300888248,Meat,125.42829282280421,OUT035,2004.1003131054388,Small,Tier 2,Supermarket Type1,2848.2924
FDH44,19.08556884694644,Regular,0.02630702878117254,Fruits and Vegetables,145.54717413341726,OUT046,1997.0567909004678,Small,Tier 1,Supermarket Type1,882.8508
FDS59,14.847218483663756,Regular,0.04453470086495699,Breads,109.4469299788108,OUT013,1987.2579875435144,High,Tier 3,Supermarket Type1,2746.425
FDO12,15.722564172813529,Low Fat,0.055175784540763266,Baking Goods,195.67564919167907,OUT017,2006.9761789960019,Medium,Tier 2,Supermarket Type1,3131.9232
NCG55,16.213296309484083,Low Fat,0.05396602363218934,Household,115.03904353369172,OUT017,2006.9446065855816,Medium,Tier 2,Supermarket Type1,3206.4928
FDY21,12.816699552720996,Low Fat,0.3034390648733794,Snack Foods,194.78463005626693,OUT019,1985.0359243855235,Small,Tier 1,Grocery Store,589.233
FDH48,13.483946710673537,Low Fat,0.05392487466927464,Baking Goods,84.1937408078252,OUT049,1999.0593527561298,Medium,Tier 1,Supermarket Type1,1211.756
FDX49,4.651606142482779,Regular,0.10236190515639661,Canned,231.0616462379041,OUT013,1986.9611886963016,High,Tier 3,Supermarket Type1,4660.6
NCG55,16.254793814550734,Low Fat,0.03903184222884747,Household,116.42149758753811,OUT013,1986.928572420105,High,Tier 3,Supermarket Type1,1488.7288
FDI15,13.803334128967311,Low Fat,0.0538171773305348,Dairy,262.5732579959781,OUT049,1998.912858243699,Medium,Tier 1,Supermarket Type1,3709.8376
FDK32,16.265838680158826,Regular,0.048760566097742306,Fruits and Vegetables,155.07297681323746,OUT045,2001.998148549291,Medium,Tier 2,Supermarket Type1,3354.3004
FDZ37,12.918504663710255,Regular,0.020020024103569813,Canned,85.5933677674647,OUT027,1985.0322820907668,Medium,Tier 3,Supermarket Type3,1918.8356
DRE03,19.572408052797787,Low Fat,0.03990848137636066,Dairy,45.19362066922364,OUT010,1998.111364474999,Medium,Tier 3,Grocery Store,47.2718
NCI17,8.594185603358484,Low Fat,0.1438350936532911,Health and Hygiene,95.34557813841087,OUT017,2006.9247738921083,Medium,Tier 2,Supermarket Type1,3282.394
NCA53,11.363778732767633,Low Fat,0.010711262757535622,Health and Hygiene,46.897933481736814,OUT017,2006.898842356706,Medium,Tier 2,Supermarket Type1,340.2238
FDP38,10.1254311781858,Low Fat,0.03144417991690956,Canned,50.98815703902236,OUT049,1999.0255238115647,Medium,Tier 1,Supermarket Type1,404.8064
NCM31,6.048242154670264,Low Fat,0.08171002844671651,Others,141.6740724110858,OUT045,2002.148092624968,Medium,Tier 2,Supermarket Type1,2694.4926
NCV17,18.854379961295837,Low Fat,0.016085454326732227,Health and Hygiene,129.31146639031562,OUT017,2006.8872194195862,Medium,Tier 2,Supermarket Type1,3147.9024
FDW51,6.035358089458371,Regular,0.15801756344822301,Meat,214.82175702838708,OUT010,1998.024852138055,Medium,Tier 3,Grocery Store,852.224
NCL30,18.117601315602137,Low Fat,0.04954119292964888,Household,128.12444441139507,OUT049,1998.9440317733759,Medium,Tier 1,Supermarket Type1,2173.1712
FDT50,12.811866491283714,Regular,0.10783380276689586,Dairy,96.71924081258334,OUT027,1985.1984966648956,Medium,Tier 3,Supermarket Type3,2109.2544
NCJ30,12.90182551377325,Low Fat,0.08010762406459522,Household,167.86943283462205,OUT027,1984.949815772054,Medium,Tier 3,Supermarket Type3,4923.591
NCE54,12.908911059375571,Low Fat,0.04712516038322805,Household,75.80340221316169,OUT019,1984.9411446593017,Small,Tier 1,Grocery Store,150.4708
NCI43,19.912120988367423,Low Fat,0.026170038440208192,Household,49.87925577511286,OUT017,2006.934058289184,Medium,Tier 2,Supermarket Type1,143.8128
FDE11,12.84071524805289,Regular,0.2363661620470343,Starchy Foods,183.6579970061499,OUT019,1984.8821262599827,Small,Tier 1,Grocery Store,185.0924
FDQ34,10.904871622490367,Low Fat,0.162604366191808,Snack Foods,107.58248708101968,OUT045,2002.0478644393013,Medium,Tier 2,Supermarket Type1,529.311
FDM28,15.723424606737908,Low Fat,0.07525397766567449,Frozen Foods,180.94476724977017,OUT010,1997.9881586965469,Medium,Tier 3,Grocery Store,179.766
DRD27,18.72170770220177,Low Fat,0.0537222310467166,Dairy,97.68616830458109,OUT045,2002.1458075934413,Medium,Tier 2,Supermarket Type1,1686.4714
FDP23,12.876229409106289,Low Fat,0.03405528681361499,Breads,219.045199029329,OUT027,1985.0877979881998,Medium,Tier 3,Supermarket Type3,3701.1822
FDB46,10.537790695837161,Regular,0.0940014412386352,Snack Foods,213.65406391036808,OUT049,1999.0549588510642,Medium,Tier 1,Supermarket Type1,4022.7636
FDC05,13.089829695297723,Regular,0.0992569776564196,Frozen Foods,198.3130343965617,OUT018,2008.9771548351243,Medium,Tier 3,Supermarket Type2,3153.2288
DRK39,7.025871101314267,Low Fat,0.05360343571112676,Dairy,84.21301478465585,OUT017,2007.0062118546223,Medium,Tier 2,Supermarket Type1,1414.825
DRG49,7.850767719825288,Low Fat,0.11269734963041832,Soft Drinks,243.61350525506572,OUT010,1998.060150586085,Medium,Tier 3,Grocery Store,488.6972
FDI41,18.46099220742307,Regular,0.06204947528799725,Frozen Foods,146.86331299011655,OUT018,2009.1363259223795,Medium,Tier 3,Supermarket Type2,2059.9852
FDU39,12.862101940488145,Low Fat,0.03558432344125389,Meat,57.74239754638845,OUT027,1984.8620545908882,Medium,Tier 3,Supermarket Type3,1125.8678
FDR24,12.873640232923973,Regular,0.06204414318479826,Baking Goods,88.14766314208879,OUT027,1984.8825926741467,Medium,Tier 3,Supermarket Type3,2067.309
DRL01,12.862516493352318,Regular,0.13513720375882743,Soft Drinks,232.95173070389393,OUT019,1984.9171710287835,Small,Tier 1,Grocery Store,934.7832
FDS40,12.917721078478301,Low Fat,0.024476429633272245,Frozen Foods,34.517218595177354,OUT019,1984.9229698298145,Small,Tier 1,Grocery Store,36.619
FDK10,12.808676745186801,Regular,0.04016586013474022,Snack Foods,180.98688214672143,OUT027,1985.0251817419585,Medium,Tier 3,Supermarket Type3,3415.554
FDV34,10.691954087227671,Regular,0.01196104808426301,Snack Foods,72.71163119066773,OUT049,1999.0827691293723,Medium,Tier 1,Supermarket Type1,1478.076
FDL26,18.004128915030453,Low Fat,0.07352207548398566,Canned,156.52162870761748,OUT017,2007.0871458256966,Medium,Tier 2,Supermarket Type1,4206.5244
FDM22,13.990256662431529,Regular,0.04139774200459039,Snack Foods,54.65701454209834,OUT013,1987.0428245875362,High,Tier 3,Supermarket Type1,1331.6
FDX07,19.277080760791367,Regular,0.023646197072428432,Fruits and Vegetables,184.4162264154597,OUT049,1999.0677342602833,Medium,Tier 1,Supermarket Type1,4028.09
NCH43,8.447889750371251,Low Fat,0.07050471035384133,Household,215.81979584388898,OUT045,2001.9341807426651,Medium,Tier 2,Supermarket Type1,3020.0688
DRJ25,14.594288663514908,Low Fat,0.1516135687134986,Soft Drinks,48.07749294290825,OUT018,2008.9945681924114,Medium,Tier 3,Supermarket Type2,443.4228
FDO56,10.255612154436097,Regular,0.045981483206304775,Fruits and Vegetables,119.22478319537544,OUT045,2001.9565971375255,Medium,Tier 2,Supermarket Type1,468.7232
FDV60,12.850501993214042,Regular,0.20657118104755545,Baking Goods,198.0029617737885,OUT019,1984.8902613869082,Small,Tier 1,Grocery Store,392.822
FDB49,8.270256685392777,Regular,0.03008480739436667,Baking Goods,97.84254027013777,OUT046,1996.9713375333595,Small,Tier 1,Supermarket Type1,492.692
FDZ32,12.855382175865802,Regular,0.06648756503413765,Fruits and Vegetables,106.94286883298106,OUT019,1985.022226120522,Small,Tier 1,Grocery Store,420.7856
FDH12,9.590799666874139,Low Fat,0.08473636289697552,Baking Goods,106.7665505510984,OUT045,2002.1432354306946,Medium,Tier 2,Supermarket Type1,1278.336
FDI26,5.872250438750005,Low Fat,0.035829035376342,Canned,176.72127335001647,OUT045,2001.943161014691,Medium,Tier 2,Supermarket Type1,2854.9504
FDO09,13.528729891097075,Regular,0.12601781433598525,Snack Foods,264.30552644393657,OUT049,1998.9926848293287,Medium,Tier 1,Supermarket Type1,6574.775
NCN06,8.381493760503723,Low Fat,0.12071632925117999,Household,166.07646192665067,OUT035,2003.9301692051067,Small,Tier 2,Supermarket Type1,1965.4416
FDJ22,18.766512809342384,Low Fat,0.052937731215724086,Snack Foods,190.16712311272107,OUT013,1987.0080121593664,High,Tier 3,Supermarket Type1,2492.7552
FDX01,12.78177048144966,Low Fat,0.02405899943341337,Canned,115.05267371664465,OUT027,1985.0976278762153,Medium,Tier 3,Supermarket Type3,1980.755
FDP25,15.226263354655346,Low Fat,0.021693023346622348,Canned,217.18852523781953,OUT035,2003.9662984936865,Small,Tier 2,Supermarket Type1,6114.7072
FDG26,18.84667204428173,Low Fat,0.041894548854158095,Canned,257.84136224563383,OUT017,2006.9937125343229,Medium,Tier 2,Supermarket Type1,5382.993
DRJ51,14.060794170529098,Low Fat,0.08811562794342494,Dairy,229.31785918617695,OUT013,1987.155016854685,High,Tier 3,Supermarket Type1,1151.834
FDX15,17.190517324201824,Low Fat,0.15691063606116876,Meat,162.18556990573688,OUT049,1999.089073708993,Medium,Tier 1,Supermarket Type1,2888.2404
FDV10,7.578067840823268,Regular,0.0533444039674342,Snack Foods,40.702355682991815,OUT045,2001.9426073339625,Medium,Tier 2,Supermarket Type1,852.224
FDL08,10.779251515010046,Low Fat,0.049076954716012096,Fruits and Vegetables,247.19109013139655,OUT046,1997.1077427275636,Small,Tier 1,Supermarket Type1,5145.3024
FDC28,7.877100321637914,Low Fat,0.05415449886587908,Frozen Foods,110.38629413660883,OUT017,2007.0398825641748,Medium,Tier 2,Supermarket Type1,1627.881
DRJ49,6.877765188831249,Low Fat,0.013342848416994783,Soft Drinks,129.19080444210636,OUT018,2009.0704492371094,Medium,Tier 3,Supermarket Type2,1679.1476
NCF30,16.987716866501458,Low Fat,0.12773610257197462,Household,124.24941117278584,OUT046,1997.0401731410673,Small,Tier 1,Supermarket Type1,3900.9222
FDR43,18.173940042948402,Low Fat,0.16079770816676886,Fruits and Vegetables,38.23855049905992,OUT045,2001.954887076653,Medium,Tier 2,Supermarket Type1,219.714
FDR22,19.34371351135105,Regular,0.019009804915666315,Snack Foods,111.99845603866113,OUT045,2002.0050210377183,Medium,Tier 2,Supermarket Type1,2908.2144
FDH14,17.092704019475132,Regular,0.04643850203171247,Canned,139.719917352394,OUT017,2006.9744111038565,Medium,Tier 2,Supermarket Type1,2950.1598
NCI31,20.037051301413673,Low Fat,0.0810852610256909,Others,35.0715066911354,OUT018,2008.9144594532631,Medium,Tier 3,Supermarket Type2,585.904
FDU45,12.884872014696066,Regular,0.06263611803333893,Snack Foods,112.17756584553551,OUT019,1984.987113957307,Small,Tier 1,Grocery Store,683.1108
FDY21,15.099964673805772,Low Fat,0.05418289034062486,Snack Foods,194.6162357166914,OUT013,1986.8619923830506,High,Tier 3,Supermarket Type1,3142.576
FDA11,7.745098927892113,Low Fat,0.0436149117988329,Baking Goods,95.54165124610934,OUT045,2001.8439327194508,Medium,Tier 2,Supermarket Type1,1134.5232
DRE27,11.808840473914401,Low Fat,0.1324697509831798,Dairy,95.72908141387855,OUT046,1996.9292177577008,Small,Tier 1,Supermarket Type1,978.726
NCN26,10.9412805858628,Low Fat,0.0286413685920355,Household,117.58794105085212,OUT045,2002.0078709660065,Medium,Tier 2,Supermarket Type1,703.0848
FDX47,6.471866036620448,Regular,0.035369266426724964,Breads,158.12219343902566,OUT046,1996.9194887524095,Small,Tier 1,Supermarket Type1,2514.0608
FDR15,9.299812056047765,Regular,0.033306363845635116,Meat,157.0903011677062,OUT049,1998.8812331905463,Medium,Tier 1,Supermarket Type1,1241.0512
FDQ48,14.236594632113905,Regular,0.03494276524368431,Baking Goods,96.44240721816638,OUT013,1986.9675562217506,High,Tier 3,Supermarket Type1,2251.0698
FDL32,12.796105806895978,Regular,0.21558006058697982,Fruits and Vegetables,111.14408508633308,OUT019,1985.0709439991288,Small,Tier 1,Grocery Store,335.5632
NCL54,12.649621597795043,Low Fat,0.0831269278675033,Household,173.81523081576353,OUT017,2007.0719115571026,Medium,Tier 2,Supermarket Type1,2626.581
FDT20,10.577916654988906,Low Fat,0.04218258981070611,Fruits and Vegetables,37.605628493407416,OUT046,1997.0240479518607,Small,Tier 1,Supermarket Type1,540.6296
FDK16,9.08506507236383,Low Fat,0.11517488058812106,Frozen Foods,95.602070714502,OUT013,1987.040904714994,High,Tier 3,Supermarket Type1,2856.282
FDG12,6.508449372309317,Regular,0.006325278771275249,Baking Goods,121.49934739600108,OUT049,1999.0711760466245,Medium,Tier 1,Supermarket Type1,2048.6666
NCJ06,20.070949432406184,Low Fat,0.034988574817971005,Household,117.87455632794152,OUT017,2007.1157396910792,Medium,Tier 2,Supermarket Type1,2502.7422
FDA50,16.27030068461125,Low Fat,0.1459261530657315,Dairy,95.65635613845818,OUT010,1997.7797246846103,Medium,Tier 3,Grocery Store,193.082
FDT28,13.297484831621457,Low Fat,0.06342712899060857,Frozen Foods,151.44693170586712,OUT049,1999.0061631672736,Medium,Tier 1,Supermarket Type1,3912.2408
FDC16,11.45397734310635,Regular,0.05384250469218644,Dairy,88.22974201927822,OUT046,1996.9798933358638,Small,Tier 1,Supermarket Type1,1298.31
NCQ43,17.723007441883855,Low Fat,0.11129862768429616,Others,107.96412025952671,OUT017,2006.941019688868,Medium,Tier 2,Supermarket Type1,327.5736
FDR04,7.084021134274611,Low Fat,0.03719387593789636,Frozen Foods,97.33093321287144,OUT010,1997.98094027019,Medium,Tier 3,Grocery Store,291.6204
FDF26,6.7785242530762835,Regular,0.0464098944354467,Canned,155.53240444034137,OUT035,2004.0756879443384,Small,Tier 2,Supermarket Type1,3075.996
FDW01,12.854106704995113,Low Fat,0.11149805058543959,Canned,154.59590217440044,OUT019,1985.042979638322,Small,Tier 1,Grocery Store,152.4682
FDN16,12.736784129112802,Regular,0.06293258243296693,Frozen Foods,101.25499039019662,OUT046,1997.0276438481276,Small,Tier 1,Supermarket Type1,1960.781
NCK29,5.563527644282308,Low Fat,0.21077433549443564,Health and Hygiene,120.19065330022778,OUT010,1998.0083208401743,Medium,Tier 3,Grocery Store,123.173
FDX07,19.19286878754061,Regular,0.022586716781637955,Fruits and Vegetables,181.4888204858089,OUT035,2003.7854712292428,Small,Tier 2,Supermarket Type1,2380.235
FDT19,7.583629418420357,Regular,0.14550285461487136,Fruits and Vegetables,172.15187951051217,OUT045,2002.0840007188297,Medium,Tier 2,Supermarket Type1,2077.296
NCB55,15.716906436852566,Low Fat,0.16069901639390005,Household,59.16418683816866,OUT013,1987.0466545290744,High,Tier 3,Supermarket Type1,296.281
DRN36,12.868537522601846,Low Fat,0.08848335618494889,Soft Drinks,95.88024379192741,OUT019,1985.0802280036112,Small,Tier 1,Grocery Store,95.8752
FDW56,12.79782518509649,Low Fat,0.0711029461405629,Fruits and Vegetables,190.94756955328523,OUT027,1984.9682182284387,Medium,Tier 3,Supermarket Type3,7504.2318
FDW48,18.009453231474698,Low Fat,0.009728889296941134,Baking Goods,79.28248957471556,OUT013,1986.9442813341718,High,Tier 3,Supermarket Type1,402.809
FDI44,16.07453019760685,Low Fat,0.1011717231451567,Fruits and Vegetables,77.0200248333942,OUT049,1998.916356731683,Medium,Tier 1,Supermarket Type1,1853.5872
FDN40,5.893264140428235,Low Fat,0.08738314058195402,Frozen Foods,154.18019382863486,OUT017,2006.8488390521534,Medium,Tier 2,Supermarket Type1,3691.1952
DRL01,19.45098545498423,Regular,0.12938003507155676,Soft Drinks,234.44459245188517,OUT010,1997.975416494393,Medium,Tier 3,Grocery Store,467.3916
FDY60,10.494374880232394,Regular,0.043214462690789414,Baking Goods,144.82332416774904,OUT010,1998.0227556112993,Medium,Tier 3,Grocery Store,143.8128
FDZ47,20.716008299178387,Regular,0.08026152422978103,Baking Goods,100.27152014032298,OUT035,2004.0531227629465,Small,Tier 2,Supermarket Type1,892.8378
DRJ39,20.224665387226093,Low Fat,0.03700936555513687,Dairy,220.1738050448001,OUT046,1996.9591342813178,Small,Tier 1,Supermarket Type1,3066.6748
DRD12,6.899328130196294,Low Fat,0.07749767014344336,Soft Drinks,92.258040707803,OUT035,2003.9761704427583,Small,Tier 2,Supermarket Type1,2189.1504
FDP39,12.758375657743342,Low Fat,0.12158895962499695,Meat,53.286519683458465,OUT019,1985.0435683192256,Small,Tier 1,Grocery Store,311.5944
FDQ09,7.272227456169942,Low Fat,0.05843024461509979,Snack Foods,115.16341585137565,OUT018,2008.9383403967297,Medium,Tier 3,Supermarket Type2,1267.0174
